PTS,AST,REB,STL,BLK,TOV,PF,FGA,FG3A,PLAYER_ID,PLAYER_NAME,SEASON,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_TOV_PCT,E_USG_PCT,FGA_Above the Break 3,FGA_Backcourt,FGA_In The Paint (Non-RA),FGA_Left Corner 3,FGA_Mid-Range,FGA_Restricted Area,FGA_Right Corner 3,FG_PCT_Above the Break 3,FG_PCT_Backcourt,FG_PCT_In The Paint (Non-RA),FG_PCT_Left Corner 3,FG_PCT_Mid-Range,FG_PCT_Restricted Area,FG_PCT_Right Corner 3,PCT_AST_FGM_Above the Break 3,PCT_AST_FGM_Backcourt,PCT_AST_FGM_In The Paint (Non-RA),PCT_AST_FGM_Left Corner 3,PCT_AST_FGM_Mid-Range,PCT_AST_FGM_Restricted Area,PCT_AST_FGM_Right Corner 3,Offensive_RAPM,Defensive_RAPM
2.555555555555556,3.1666666666666665,1.0555555555555556,0.4444444444444444,0.0555555555555555,0.5,0.8888888888888888,2.555555555555556,1.2222222222222223,203705,Josh Magette,2017-18,49.3,0.01,0.087,7.791,0.122,18.0,2.0,8.0,1.0,15.0,1.0,1.0,0.389,0.0,0.25,0.0,0.333,0.0,1.0,0.714,0.0,1.0,0.0,0.0,0.0,1.0,0.2328049966478598,-0.0360690724555308
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,201177,Josh McRoberts,2017-18,0.0,0.0,0.0,0.0,0.083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.901234567901234,2.851851851851852,3.5185185185185186,1.4938271604938271,0.925925925925926,1.728395061728395,2.45679012345679,10.925925925925926,4.148148148148148,1626196,Josh Richardson,2017-18,17.5,0.029,0.091,10.618,0.181,249.0,1.0,119.0,45.0,216.0,214.0,41.0,0.394,0.0,0.403,0.289,0.435,0.607,0.39,0.939,0.0,0.125,1.0,0.447,0.462,1.0,0.23622737624208,1.0454992054425565
0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,2746,Josh Smith,2017-18,0.0,0.158,0.143,0.0,0.131,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.97530864197531,6.0,4.506172839506172,1.5185185185185186,0.7901234567901234,2.6296296296296298,2.4814814814814814,15.358024691358024,4.395061728395062,201950,Jrue Holiday,2017-18,23.7,0.024,0.107,10.402,0.229,285.0,2.0,265.0,37.0,190.0,433.0,32.0,0.347,0.0,0.479,0.432,0.468,0.644,0.156,0.707,0.0,0.26,0.75,0.213,0.423,0.6,1.9600966203167955,2.5078615412121064
3.28,0.48,2.16,0.24,0.12,0.36,1.0,3.0,2.0,1627823,Juancho Hernangomez,2017-18,11.8,0.068,0.156,8.886,0.138,33.0,0.0,5.0,5.0,1.0,19.0,12.0,0.212,0.0,0.2,0.6,1.0,0.684,0.333,0.857,0.0,0.0,1.0,0.0,0.615,1.0,-0.375008658438737,-0.2697557903088613
16.134146341463413,2.5609756097560976,7.975609756097561,0.524390243902439,0.5487804878048781,2.597560975609756,3.341463414634146,11.024390243902438,0.5487804878048781,203944,Julius Randle,2017-18,13.9,0.092,0.227,14.069,0.256,38.0,2.0,206.0,3.0,69.0,584.0,2.0,0.211,0.0,0.345,0.667,0.319,0.687,0.0,1.0,0.0,0.282,1.0,0.5,0.581,0.0,1.5974084912095632,-0.4308774867571333
0.8260869565217391,1.1304347826086956,1.2608695652173914,0.1739130434782608,0.0869565217391304,0.3043478260869565,0.9130434782608696,0.5652173913043478,0.5652173913043478,202933,Julyan Stone,2017-18,55.5,0.006,0.166,14.932,0.052,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.4,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.2105263157894735,0.6578947368421053,2.4473684210526314,0.3947368421052631,0.1842105263157894,0.4210526315789473,1.4210526315789471,5.315789473684211,2.710526315789474,1626147,Justin Anderson,2017-18,9.6,0.053,0.137,6.16,0.198,71.0,1.0,20.0,12.0,14.0,66.0,18.0,0.352,0.0,0.2,0.25,0.429,0.652,0.333,0.96,0.0,0.75,0.667,0.333,0.721,1.0,-1.9386864166609632,-0.7115757220569574
12.166666666666666,2.125,4.041666666666667,1.1111111111111112,0.4305555555555556,1.2916666666666667,1.8611111111111112,10.86111111111111,6.236111111111111,203200,Justin Holiday,2017-18,13.9,0.014,0.125,8.453,0.181,306.0,4.0,57.0,49.0,157.0,118.0,91.0,0.359,0.0,0.298,0.449,0.344,0.492,0.319,0.945,0.0,0.529,0.955,0.704,0.759,1.0,2.064650048043465,0.7980201897619986
6.661764705882353,1.088235294117647,2.75,0.4117647058823529,0.1911764705882352,0.5882352941176471,1.1911764705882353,6.161764705882353,2.7205882352941178,1628382,Justin Jackson,2017-18,13.5,0.019,0.122,7.288,0.142,108.0,2.0,61.0,43.0,90.0,83.0,32.0,0.269,0.0,0.443,0.419,0.422,0.759,0.313,1.0,0.0,0.519,1.0,0.711,0.794,1.0,-0.3692770978869304,-0.5700548895044674
2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1628383,Justin Patton,2017-18,0.0,0.0,0.0,0.0,0.225,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.779411764705882,2.176470588235294,5.441176470588236,0.7941176470588235,0.4852941176470588,1.1323529411764706,2.0588235294117645,7.176470588235294,1.897058823529412,1626159,Justise Winslow,2017-18,19.5,0.042,0.201,10.148,0.163,53.0,4.0,93.0,32.0,57.0,209.0,40.0,0.396,0.0,0.333,0.344,0.228,0.545,0.425,1.0,0.0,0.452,1.0,0.385,0.482,1.0,-0.9391055133756436,1.5364896489191266
14.329113924050631,1.810126582278481,8.962025316455696,0.810126582278481,1.4050632911392404,2.316455696202532,3.1265822784810124,12.037974683544304,0.0886075949367088,203994,Jusuf Nurkić,2017-18,10.2,0.097,0.265,13.098,0.262,7.0,1.0,246.0,0.0,182.0,515.0,0.0,0.0,0.0,0.402,0.0,0.379,0.606,0.0,0.0,0.0,0.646,0.0,0.768,0.692,0.0,-0.2188264226388026,1.824931032734112
1.0555555555555556,0.6666666666666666,0.6111111111111112,0.1666666666666666,0.1111111111111111,0.5,0.8333333333333334,1.2222222222222223,0.6111111111111112,1628443,Kadeem Allen,2017-18,25.6,0.038,0.074,19.165,0.141,7.0,0.0,1.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.5,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0
21.25609756097561,2.426829268292683,12.341463414634148,0.7804878048780488,1.4024390243902438,1.9390243902439024,3.475609756097561,14.292682926829269,3.475609756097561,1626157,Karl-Anthony Towns,2017-18,11.7,0.095,0.304,9.315,0.229,237.0,1.0,253.0,27.0,188.0,446.0,20.0,0.397,0.0,0.462,0.556,0.479,0.7,0.55,1.0,0.0,0.53,0.8,0.767,0.647,1.0,3.9204882984113474,-0.3823048176364843
16.22222222222222,2.333333333333333,4.666666666666667,2.0,1.0,1.7777777777777777,1.0,12.333333333333334,3.888888888888889,202695,Kawhi Leonard,2017-18,12.7,0.031,0.175,9.713,0.313,30.0,0.0,21.0,1.0,32.0,23.0,4.0,0.333,0.0,0.286,0.0,0.563,0.739,0.25,0.6,0.0,0.0,0.0,0.167,0.118,1.0,-0.6358821277529227,0.8119825563869131
3.5625,1.25,1.125,0.1875,0.0625,1.0,0.6875,4.375,1.1875,1627770,Kay Felder,2017-18,18.0,0.021,0.121,14.378,0.284,17.0,0.0,11.0,1.0,26.0,14.0,1.0,0.118,0.0,0.364,1.0,0.308,0.357,1.0,0.5,0.0,0.25,1.0,0.125,0.4,1.0,0.0,0.0
11.473684210526317,2.723684210526316,5.671052631578948,0.8157894736842105,0.4605263157894737,1.9342105263157892,2.921052631578948,8.368421052631579,3.684210526315789,203482,Kelly Olynyk,2017-18,19.4,0.059,0.225,13.783,0.219,237.0,1.0,72.0,20.0,85.0,199.0,22.0,0.376,0.0,0.403,0.35,0.353,0.759,0.455,0.888,0.0,0.448,1.0,0.767,0.503,1.0,3.59767540914241,-0.0255836251122811
11.765432098765432,1.2098765432098766,4.481481481481482,0.9876543209876544,0.4320987654320987,1.1111111111111112,2.888888888888889,9.753086419753089,4.555555555555555,1626162,Kelly Oubre Jr.,2017-18,9.1,0.029,0.155,8.329,0.193,263.0,1.0,104.0,45.0,94.0,225.0,58.0,0.361,0.0,0.356,0.2,0.245,0.587,0.379,0.895,0.0,0.432,1.0,0.565,0.553,1.0,-0.8654721808369077,-0.1970436026906745
22.125,5.55,3.1,1.1375,0.3,2.2375,1.225,17.0375,7.5125,202689,Kemba Walker,2017-18,20.5,0.013,0.085,8.246,0.273,563.0,7.0,139.0,15.0,281.0,342.0,16.0,0.391,0.0,0.381,0.4,0.423,0.541,0.313,0.464,0.0,0.132,1.0,0.16,0.151,0.6,2.555072101560216,0.4578036604516036
3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2570,Kendrick Perkins,2017-18,34.0,0.0,0.1,17.007,0.115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.875,0.5625,4.78125,0.375,0.40625,0.71875,1.59375,4.625,0.03125,202702,Kenneth Faried,2017-18,8.5,0.155,0.211,10.878,0.178,0.0,1.0,45.0,0.0,9.0,93.0,0.0,0.0,0.0,0.378,0.0,0.556,0.581,0.0,0.0,0.0,0.588,0.0,0.6,0.741,0.0,-0.9536296936900954,0.0740003730791716
12.861538461538462,3.507692307692308,3.815384615384616,1.5384615384615383,0.6923076923076923,2.4153846153846152,2.261538461538461,10.4,4.215384615384616,203145,Kent Bazemore,2017-18,19.8,0.016,0.139,13.659,0.227,189.0,1.0,82.0,43.0,139.0,182.0,40.0,0.37,0.0,0.293,0.442,0.367,0.56,0.45,0.743,0.0,0.375,1.0,0.569,0.451,1.0,-1.1763923415568307,0.5413993257951702
13.405405405405403,2.189189189189189,5.22972972972973,1.4324324324324325,0.2162162162162162,1.3108108108108107,1.9594594594594597,10.783783783783784,5.608108108108108,203484,Kentavious Caldwell-Pope,2017-18,14.2,0.026,0.142,8.491,0.169,343.0,1.0,52.0,41.0,163.0,168.0,30.0,0.37,0.0,0.25,0.415,0.344,0.667,0.5,0.85,0.0,0.615,0.941,0.625,0.607,1.0,0.9150148820405763,-0.0626751865644591
26.352941176470587,5.382352941176471,6.823529411764706,0.7352941176470589,1.75,3.044117647058824,1.9558823529411764,17.970588235294116,6.073529411764706,201142,Kevin Durant,2017-18,18.6,0.016,0.192,10.493,0.299,370.0,3.0,171.0,20.0,393.0,245.0,20.0,0.408,0.0,0.509,0.55,0.494,0.718,0.55,0.642,0.0,0.368,1.0,0.418,0.625,1.0,2.766773645665537,-1.750118405973612
17.610169491525422,1.7457627118644068,9.254237288135592,0.7288135593220338,0.4067796610169492,1.5254237288135593,2.0338983050847457,12.35593220338983,5.593220338983051,201567,Kevin Love,2017-18,9.9,0.071,0.299,8.662,0.252,226.0,0.0,87.0,65.0,117.0,195.0,39.0,0.434,0.0,0.345,0.415,0.393,0.621,0.308,0.98,0.0,0.633,0.963,0.63,0.653,1.0,2.141009212658338,-0.1872450858885998
4.045454545454546,0.6363636363636364,3.257575757575758,0.5151515151515151,0.8484848484848485,0.4696969696969697,1.606060606060606,2.9242424242424243,0.0757575757575757,1626172,Kevon Looney,2017-18,14.0,0.106,0.157,10.337,0.125,3.0,2.0,32.0,0.0,22.0,134.0,0.0,0.333,0.0,0.313,0.0,0.409,0.687,0.0,1.0,0.0,0.7,0.0,0.778,0.674,0.0,1.1996454103828456,0.4142631075192671
4.238095238095238,0.8095238095238095,4.285714285714286,0.3571428571428571,0.5,0.5,1.3333333333333333,3.0,0.0,203920,Khem Birch,2017-18,16.4,0.131,0.219,10.104,0.132,0.0,0.0,34.0,0.0,14.0,78.0,0.0,0.0,0.0,0.382,0.0,0.214,0.667,0.0,0.0,0.0,0.769,0.0,1.0,0.673,0.0,0.333442685389036,1.1837225898243728
20.146341463414632,4.0,5.2317073170731705,1.451219512195122,0.2560975609756097,2.3292682926829267,3.292682926829268,15.51219512195122,4.963414634146342,203114,Khris Middleton,2017-18,16.8,0.018,0.15,9.793,0.245,323.0,1.0,208.0,40.0,454.0,203.0,43.0,0.337,0.0,0.51,0.325,0.493,0.576,0.558,0.789,0.0,0.377,1.0,0.371,0.581,1.0,1.771358818382349,-0.541987496734085
20.013698630136982,2.5342465753424657,3.7945205479452055,0.7534246575342466,0.4657534246575342,1.7534246575342465,1.6027397260273972,16.123287671232877,7.123287671232877,202691,Klay Thompson,2017-18,12.1,0.015,0.101,8.349,0.237,422.0,2.0,106.0,50.0,399.0,153.0,45.0,0.434,0.0,0.462,0.54,0.491,0.66,0.422,0.94,0.0,0.551,1.0,0.755,0.812,1.0,1.4033112541675563,0.8813906039519176
6.125,2.125,1.5625,0.5625,0.15625,1.375,1.90625,5.90625,1.21875,1628424,Kobi Simmons,2017-18,21.8,0.024,0.069,14.103,0.168,23.0,3.0,35.0,7.0,47.0,68.0,6.0,0.304,0.0,0.4,0.571,0.213,0.662,0.0,0.714,0.0,0.214,1.0,0.6,0.467,0.0,-0.5970446930383358,-2.72000304375907
6.71830985915493,1.2253521126760565,6.647887323943662,0.6619718309859155,0.4507042253521127,0.6901408450704225,2.056338028169014,5.47887323943662,0.0,201585,Kosta Koufos,2017-18,15.6,0.112,0.267,8.788,0.153,0.0,0.0,201.0,0.0,19.0,169.0,0.0,0.0,0.0,0.488,0.0,0.368,0.692,0.0,0.0,0.0,0.724,0.0,0.857,0.65,0.0,-1.6929812732697953,-0.028660458475656
13.442307692307692,5.961538461538462,4.25,2.0,0.5192307692307693,2.8846153846153846,3.3461538461538463,12.807692307692308,2.576923076923077,1627739,Kris Dunn,2017-18,26.4,0.016,0.144,12.753,0.247,114.0,1.0,140.0,10.0,198.0,194.0,9.0,0.316,0.0,0.4,0.2,0.429,0.526,0.556,0.583,0.0,0.089,1.0,0.2,0.196,0.8,-0.4345033603745513,-1.5659372868118049
22.666666666666668,1.1875,6.583333333333333,0.75,2.395833333333333,1.9375,2.9375,18.52083333333333,4.75,204001,Kristaps Porziņģis,2017-18,4.9,0.045,0.173,8.017,0.311,212.0,4.0,179.0,7.0,326.0,156.0,5.0,0.392,0.0,0.458,0.571,0.402,0.558,0.6,0.988,0.0,0.61,1.0,0.618,0.724,1.0,0.1522853137073841,2.111201582796675
7.905405405405405,2.72972972972973,5.351351351351352,1.554054054054054,0.8108108108108109,1.2702702702702702,1.5405405405405406,5.918918918918919,0.7702702702702703,203937,Kyle Anderson,2017-18,25.3,0.047,0.177,11.776,0.136,19.0,1.0,109.0,19.0,79.0,193.0,18.0,0.211,0.0,0.431,0.263,0.443,0.674,0.556,0.75,0.0,0.489,1.0,0.543,0.515,1.0,-0.0831112751280414,0.4353524385057044
3.15625,1.75,3.34375,0.53125,0.28125,0.75,1.375,3.09375,0.53125,1627858,Kyle Collinsworth,2017-18,28.5,0.067,0.188,12.208,0.129,11.0,0.0,37.0,3.0,2.0,43.0,3.0,0.273,0.0,0.351,0.333,0.0,0.488,0.0,1.0,0.0,0.308,1.0,0.0,0.286,0.0,-0.003834415907739,-0.6537922316305382
9.205479452054794,1.2054794520547945,2.26027397260274,0.4246575342465753,0.3698630136986301,0.7534246575342466,1.7808219178082192,6.63013698630137,5.1506849315068495,2594,Kyle Korver,2017-18,13.4,0.007,0.106,8.35,0.16,287.0,1.0,11.0,54.0,64.0,33.0,34.0,0.418,0.0,0.364,0.537,0.469,0.727,0.441,0.967,0.0,1.0,1.0,0.933,0.958,1.0,2.4638194046823063,1.3287785177402216
16.12987012987013,1.8311688311688312,6.2727272727272725,0.6363636363636364,0.4415584415584415,1.818181818181818,2.0779220779220777,13.493506493506494,5.636363636363637,1628398,Kyle Kuzma,2017-18,10.0,0.039,0.174,9.918,0.224,346.0,1.0,158.0,49.0,125.0,322.0,38.0,0.364,0.0,0.481,0.347,0.344,0.59,0.421,0.849,0.0,0.553,1.0,0.465,0.537,1.0,-0.6780628663403854,-0.4708276328491053
16.243589743589745,6.884615384615385,5.564102564102564,1.0897435897435896,0.2435897435897435,2.3461538461538463,2.4615384615384617,12.102564102564102,7.641025641025641,200768,Kyle Lowry,2017-18,30.2,0.03,0.157,10.288,0.215,526.0,1.0,75.0,45.0,84.0,189.0,24.0,0.39,0.0,0.267,0.422,0.345,0.614,0.583,0.61,0.0,0.25,0.895,0.207,0.284,0.786,1.0099692997065215,1.037741538167941
7.142857142857143,2.051948051948052,6.103896103896104,0.4675324675324675,1.2727272727272727,1.2987012987012987,2.493506493506493,4.987012987012987,0.2207792207792207,203124,Kyle O'Quinn,2017-18,22.6,0.101,0.277,14.329,0.173,12.0,1.0,76.0,1.0,92.0,199.0,3.0,0.167,0.0,0.539,0.0,0.457,0.688,0.667,1.0,0.0,0.659,0.0,0.595,0.679,1.0,0.8001904567723267,-0.8234282370558896
1.9166666666666667,0.1666666666666666,0.8333333333333334,0.0833333333333333,0.0,0.25,0.3333333333333333,1.75,0.4166666666666667,202713,Kyle Singler,2017-18,6.3,0.019,0.173,9.458,0.228,5.0,0.0,7.0,0.0,2.0,7.0,0.0,0.4,0.0,0.286,0.0,0.0,0.429,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24.433333333333334,5.1,3.783333333333333,1.0833333333333333,0.2833333333333333,2.316666666666667,2.033333333333333,18.116666666666667,6.783333333333333,202681,Kyrie Irving,2017-18,18.6,0.019,0.107,8.44,0.307,352.0,1.0,177.0,28.0,225.0,279.0,25.0,0.403,0.0,0.475,0.393,0.498,0.616,0.52,0.493,0.0,0.167,0.545,0.259,0.314,0.923,1.06871932317122,-0.6538980240463419
23.133333333333333,2.026666666666667,8.466666666666667,0.5733333333333334,1.2,1.48,2.1466666666666665,17.96,1.2266666666666666,200746,LaMarcus Aldridge,2017-18,8.5,0.108,0.174,6.217,0.294,74.0,1.0,283.0,10.0,553.0,419.0,7.0,0.257,0.0,0.456,0.6,0.425,0.706,0.286,0.947,0.0,0.333,1.0,0.523,0.554,1.0,2.4234677589608644,1.6404036717104913
9.231707317073171,2.865853658536585,5.170731707317073,0.5609756097560976,0.2073170731707317,1.5975609756097562,2.158536585365854,8.646341463414634,2.8292682926829267,202362,Lance Stephenson,2017-18,20.8,0.038,0.23,11.584,0.215,177.0,9.0,69.0,21.0,189.0,219.0,25.0,0.288,0.0,0.377,0.333,0.407,0.607,0.36,0.667,0.0,0.154,0.857,0.156,0.301,0.889,0.3416670706802131,-2.2008263113151694
4.082191780821918,0.6027397260273972,2.3972602739726026,0.410958904109589,0.1917808219178082,0.5616438356164384,1.8356164383561644,3.6575342465753424,1.6986301369863013,202498,Lance Thomas,2017-18,11.7,0.037,0.111,10.924,0.109,67.0,0.0,26.0,45.0,49.0,68.0,12.0,0.358,0.0,0.192,0.489,0.327,0.456,0.333,1.0,0.0,0.2,1.0,0.75,0.419,1.0,-0.947577098018864,-0.1132119457159482
6.206896551724138,1.0,1.5862068965517242,0.603448275862069,0.0862068965517241,0.3103448275862069,0.6724137931034483,5.862068965517241,3.7586206896551726,204038,Langston Galloway,2017-18,13.4,0.016,0.1,4.147,0.195,171.0,0.0,40.0,25.0,66.0,16.0,22.0,0.333,0.0,0.475,0.32,0.348,0.563,0.455,0.895,0.0,0.684,1.0,0.261,0.444,1.0,-0.7441491384566237,2.8336167523843563
1.7,1.0,0.3,0.0,0.0,0.3,0.6,2.4,0.9,203580,Larry Drew II,2017-18,27.0,0.048,0.0,8.108,0.179,7.0,0.0,3.0,1.0,8.0,4.0,1.0,0.286,0.0,0.0,0.0,0.25,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.681818181818182,1.2424242424242424,6.848484848484849,1.3333333333333333,0.5757575757575758,0.7727272727272727,2.606060606060606,6.257575757575758,0.1818181818181818,1626204,Larry Nance Jr.,2017-18,13.5,0.119,0.226,8.412,0.158,5.0,3.0,54.0,0.0,88.0,259.0,4.0,0.4,0.0,0.315,0.0,0.386,0.722,0.0,1.0,0.0,0.882,0.0,0.853,0.711,0.0,-0.1889349792126707,1.1426034007168238
8.681818181818182,1.2424242424242424,6.848484848484849,1.3333333333333333,0.5757575757575758,0.7727272727272727,2.606060606060606,6.257575757575758,0.1818181818181818,1626204,Larry Nance Jr.,2017-18,13.5,0.119,0.226,8.412,0.158,5.0,3.0,54.0,0.0,88.0,259.0,4.0,0.4,0.0,0.315,0.0,0.386,0.722,0.0,1.0,0.0,0.882,0.0,0.853,0.711,0.0,-0.7159718662489185,1.1628810195801256
15.191176470588236,1.161764705882353,7.470588235294118,0.5735294117647058,0.5882352941176471,1.2205882352941178,1.5147058823529411,12.676470588235292,5.897058823529412,1628374,Lauri Markkanen,2017-18,7.2,0.04,0.236,7.566,0.221,352.0,1.0,79.0,27.0,146.0,236.0,21.0,0.366,0.0,0.278,0.333,0.356,0.657,0.333,0.961,0.0,0.636,1.0,0.5,0.69,1.0,-1.0834802415052,-1.5856065053968034
27.451219512195124,9.109756097560975,8.646341463414634,1.4146341463414631,0.8658536585365854,4.2317073170731705,1.6585365853658536,19.26829268292683,4.951219512195122,2544,LeBron James,2017-18,25.7,0.037,0.225,11.934,0.316,367.0,1.0,163.0,18.0,301.0,710.0,20.0,0.368,0.0,0.35,0.389,0.389,0.752,0.35,0.348,0.0,0.211,0.571,0.111,0.352,0.286,4.006949447827324,-1.553352891454474
0.5,0.3571428571428571,0.2857142857142857,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.4285714285714285,0.9285714285714286,0.2142857142857142,1628506,London Perrantes,2017-18,23.6,0.019,0.07,4.717,0.108,3.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.153846153846152,7.230769230769231,6.923076923076923,1.6923076923076923,0.8269230769230769,2.6153846153846154,2.25,10.846153846153848,5.673076923076923,1628366,Lonzo Ball,2017-18,34.0,0.04,0.17,12.283,0.172,254.0,3.0,60.0,21.0,43.0,167.0,16.0,0.315,0.0,0.333,0.19,0.326,0.479,0.313,0.713,0.0,0.35,1.0,0.143,0.35,1.0,-0.8008034973791933,1.4718756018034078
2.2857142857142856,0.9285714285714286,1.0714285714285714,0.3571428571428571,0.0,0.2142857142857142,0.5,2.4285714285714284,0.8571428571428571,203485,Lorenzo Brown,2017-18,25.6,0.01,0.11,5.896,0.128,6.0,0.0,9.0,2.0,8.0,5.0,4.0,0.333,0.0,0.444,0.0,0.5,0.8,0.0,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0
22.55696202531645,5.278481012658228,2.5063291139240507,1.0759493670886076,0.240506329113924,2.962025316455696,1.3417721518987342,16.924050632911392,6.556962025316456,101150,Lou Williams,2017-18,18.9,0.017,0.066,10.617,0.292,406.0,4.0,226.0,68.0,267.0,326.0,40.0,0.379,0.25,0.389,0.294,0.442,0.583,0.275,0.591,0.0,0.25,0.95,0.229,0.247,1.0,3.330281019144875,-1.5169401292733298
7.540983606557377,0.9016393442622952,3.0491803278688523,1.180327868852459,0.4098360655737705,1.1147540983606556,1.639344262295082,5.655737704918033,2.836065573770492,201601,Luc Mbah a Moute,2017-18,10.8,0.017,0.113,13.339,0.131,101.0,0.0,13.0,22.0,7.0,152.0,50.0,0.416,0.0,0.385,0.273,0.0,0.645,0.3,0.976,0.0,0.2,1.0,0.0,0.806,1.0,-0.2669979864559444,0.9518133772549506
2.489795918367347,0.4489795918367347,1.7755102040816326,0.4693877551020408,0.8775510204081632,0.3265306122448979,1.0,1.6326530612244898,0.3877551020408163,203512,Lucas Nogueira,2017-18,16.9,0.049,0.183,12.277,0.119,15.0,0.0,1.0,3.0,0.0,60.0,1.0,0.333,0.0,1.0,0.0,0.0,0.717,0.0,1.0,0.0,1.0,0.0,0.0,0.814,0.0,0.2519267963489754,0.8363807596452264
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1626242,Luis Montero,2017-18,0.0,0.0,0.222,66.667,0.189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.18,0.62,1.92,0.16,0.14,0.38,1.08,4.3,3.12,202337,Luke Babbitt,2017-18,11.3,0.011,0.14,6.917,0.151,110.0,0.0,17.0,26.0,32.0,11.0,19.0,0.382,0.0,0.471,0.462,0.531,0.545,0.316,1.0,0.0,0.5,0.917,0.471,0.833,1.0,1.069414167266857,-1.29852956091793
7.643835616438356,1.6986301369863013,2.410958904109589,0.6027397260273972,0.1780821917808219,0.9452054794520548,1.178082191780822,6.36986301369863,2.671232876712329,1628379,Luke Kennard,2017-18,17.9,0.016,0.117,9.979,0.175,163.0,0.0,77.0,6.0,122.0,71.0,26.0,0.423,0.0,0.312,0.167,0.492,0.577,0.423,0.971,0.0,0.333,1.0,0.65,0.463,1.0,1.6316448951927076,0.2233481917589698
6.7,1.3,3.2,0.3,0.8,0.6,1.4,6.25,3.95,1628436,Luke Kornet,2017-18,15.5,0.035,0.182,7.15,0.192,70.0,0.0,7.0,5.0,13.0,26.0,4.0,0.357,0.0,0.143,0.0,0.231,0.654,0.75,0.96,0.0,1.0,0.0,0.667,0.824,1.0,-0.1590951076351966,-1.0302756359099574
2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2736,Luol Deng,2017-18,25.0,0.0,0.0,25.0,0.088,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.423076923076923,0.5,1.3076923076923077,0.3846153846153846,0.0384615384615384,0.3846153846153846,1.0384615384615383,3.4615384615384617,1.5384615384615383,1627781,Malachi Richardson,2017-18,10.6,0.016,0.11,8.151,0.152,31.0,0.0,5.0,4.0,23.0,22.0,5.0,0.29,0.0,0.2,0.5,0.435,0.318,0.2,0.778,0.0,1.0,1.0,0.5,0.714,1.0,-0.5739353212206175,-0.2393043438771161
13.020833333333334,3.1666666666666665,3.25,0.8541666666666666,0.2708333333333333,1.375,2.6666666666666665,10.479166666666666,3.3541666666666665,1627763,Malcolm Brogdon,2017-18,20.0,0.019,0.112,8.703,0.193,117.0,1.0,69.0,21.0,66.0,207.0,22.0,0.35,0.0,0.362,0.524,0.439,0.618,0.455,0.683,0.0,0.16,0.818,0.241,0.477,0.8,0.0879674331842814,-0.0991208343381342
6.25925925925926,3.0185185185185186,1.851851851851852,0.6481481481481481,0.1111111111111111,1.2222222222222223,1.5185185185185186,5.277777777777778,2.2962962962962963,1627098,Malcolm Delaney,2017-18,29.4,0.01,0.104,11.903,0.17,92.0,1.0,25.0,23.0,78.0,58.0,8.0,0.359,0.0,0.08,0.348,0.41,0.5,0.625,0.758,0.0,1.0,0.75,0.344,0.414,0.6,-1.2751319489313817,0.4056272173493
